id,userid,username,createdDate,conversationId,tweetText,retweet,reply,like,quotes,isRetweet,repliedToUserId,repliedToUsername,replyTweetId,toxicityScore,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
9284998704,664282519,testUsername,2022-01-12 16:01:39,3856964558,some text of a tweet,0,0,0,0,False,1105456744,replyUsername,3856964558,0.010412407,5,93.26,50.0,1.0,25.77,5.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0
9599993539,1281312803,testUsername,2022-01-12 15:52:22,3856964558,some text of a tweet,0,0,0,0,False,1105456744,replyUsername,3856964558,0.010412407,5,93.26,50.0,1.0,25.77,5.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0
4292499929,3677304603,testUsername,2022-01-12 15:46:47,3856964558,some text of a tweet,0,0,0,0,False,1105456744,replyUsername,3856964558,0.010412407,5,93.26,50.0,1.0,25.77,5.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0
8441090611,8301575780,testUsername,2022-01-12 15:23:58,3856964558,some text of a tweet,0,0,0,0,False,1105456744,replyUsername,3856964558,0.010412407,5,93.26,50.0,1.0,25.77,5.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0
8711499286,7523707042,testUsername,2022-01-12 15:18:42,3856964558,some text of a tweet,1,0,0,0,False,1105456744,replyUsername,3856964558,0.010412407,5,93.26,50.0,1.0,25.77,5.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0
8408377850,8565946397,testUsername,2022-01-12 15:08:53,3856964558,some text of a tweet,0,0,0,0,False,1105456744,replyUsername,3856964558,0.010412407,5,93.26,50.0,1.0,25.77,5.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0
8104883858,3976012531,testUsername,2022-01-12 15:06:00,3856964558,some text of a tweet,1,0,0,0,False,1105456744,replyUsername,3856964558,0.012564304,5,93.26,50.0,1.0,25.77,5.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0
5579606646,3578269305,testUsername,2022-01-28 03:31:58,6988111565,some text of a tweet,0,1,0,0,False,2996888908,replyUsername,6988111565,0.101391904,12,38.6,99.0,1.0,25.77,12.0,16.67,66.67,50.0,16.67,16.67,0.0,0.0,0.0,0.0,16.67,0.0,8.33,8.33,8.33,8.33,8.33,0.0,16.67,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,8.33,0.0,8.33,8.33,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,8.33,0.0,0.0,8.33,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,16.67
2320100939,6031096171,testUsername,2022-01-28 02:44:46,6988111565,some text of a tweet,0,0,0,0,False,2996888908,replyUsername,8330147423,0.014299706,9,93.26,86.68,1.0,25.77,9.0,11.11,22.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,11.11,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,11.11,0.0,0.0,0.0,66.67,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.56
8330147423,2996888908,testUsername,2022-01-28 02:39:38,6988111565,some text of a tweet,0,1,0,0,False,6031096171,replyUsername,1605612891,0.007739889,7,93.26,50.0,1.0,25.77,7.0,42.86,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,14.29,0.0,0.0,0.0,71.43,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.14
7706783500,2996888908,testUsername,2022-01-28 02:38:46,6988111565,some text of a tweet,0,0,1,0,False,6031096171,replyUsername,1605612891,0.01263372,13,24.14,93.79,99.0,25.77,13.0,15.38,84.62,46.15,23.08,15.38,7.69,0.0,0.0,0.0,7.69,7.69,0.0,7.69,7.69,7.69,0.0,0.0,23.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,7.69,0.0,0.0,0.0,0.0,15.38,7.69,0.0,30.77,7.69,23.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,0.0,7.69,0.0,0.0,0.0,15.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.38
9764087520,5372112142,testUsername,2022-01-27 23:27:53,6988111565,some text of a tweet,0,0,0,0,False,2996888908,replyUsername,6988111565,0.029469188,7,93.26,92.33,1.0,25.77,7.0,14.29,28.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,14.29,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,14.29,0.0,0.0,0.0,71.43,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.14
4047160290,8723307659,testUsername,2022-01-27 20:22:28,6988111565,some text of a tweet,0,0,0,0,False,2996888908,replyUsername,6988111565,0.02262963,7,93.26,92.33,1.0,25.77,7.0,14.29,28.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,14.29,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,14.29,0.0,0.0,0.0,71.43,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.14
6301286743,7822398148,testUsername,2022-01-27 17:57:58,6988111565,some text of a tweet,0,0,0,0,False,2996888908,replyUsername,6988111565,0.13655609,55,37.38,81.84,2.4,25.77,13.75,10.91,83.64,50.91,12.73,10.91,0.0,0.0,7.27,0.0,3.64,1.82,7.27,9.09,9.09,5.45,7.27,7.27,27.27,3.64,3.64,0.0,1.82,0.0,3.64,1.82,1.82,0.0,1.82,0.0,16.36,0.0,1.82,0.0,1.82,12.73,0.0,0.0,5.45,1.82,0.0,7.27,5.45,0.0,5.45,0.0,0.0,0.0,0.0,0.0,0.0,7.27,0.0,0.0,1.82,5.45,0.0,0.0,23.64,0.0,7.27,5.45,1.82,0.0,1.82,0.0,0.0,1.82,0.0,0.0,1.82,0.0,0.0,1.82,0.0,0.0,18.18,5.45,3.64,0.0,0.0,0.0,0.0,0.0,0.0,5.45,0.0,3.64
4427432968,6151028868,testUsername,2022-01-27 04:05:41,6988111565,some text of a tweet,0,0,0,0,False,2996888908,replyUsername,6988111565,0.11794081,26,74.94,64.99,17.46,25.77,5.2,19.23,69.23,46.15,11.54,3.85,0.0,0.0,0.0,0.0,3.85,7.69,3.85,15.38,15.38,3.85,0.0,0.0,19.23,7.69,3.85,0.0,0.0,3.85,7.69,3.85,3.85,0.0,0.0,0.0,11.54,0.0,3.85,0.0,3.85,15.38,0.0,0.0,0.0,7.69,0.0,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.54,3.85,3.85,0.0,0.0,3.85,0.0,15.38,0.0,7.69,0.0,7.69,0.0,0.0,3.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.92,19.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69
1277998916,9680891206,testUsername,2022-01-26 23:40:25,6988111565,some text of a tweet,0,1,0,0,False,2996888908,replyUsername,6988111565,0.8129004,4,99.0,99.0,74.76,25.77,4.0,0.0,50.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
3727668109,1408902076,testUsername,2022-01-26 22:05:30,6988111565,some text of a tweet,0,0,0,0,False,2996888908,replyUsername,6988111565,0.032559406,13,99.0,77.92,17.46,99.0,13.0,15.38,53.85,15.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,7.69,0.0,0.0,0.0,0.0,7.69,0.0,7.69,0.0,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.38,0.0,0.0,15.38,0.0,0.0,0.0,0.0,0.0,15.38,7.69,15.38,0.0,0.0,0.0,0.0,0.0,15.38,0.0,7.69,0.0,7.69,0.0,0.0,0.0,38.46,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.77
5001612737,700923404,testUsername,2022-01-26 19:53:45,6988111565,some text of a tweet,0,0,0,0,False,2996888908,replyUsername,6988111565,0.42631236,7,93.26,99.0,1.0,99.0,3.5,0.0,71.43,28.57,14.29,14.29,0.0,0.0,14.29,0.0,0.0,0.0,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,14.29,14.29,0.0,0.0,0.0,0.0,28.57,0.0,14.29,0.0,14.29,14.29,0.0,0.0,0.0,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,14.29,0.0,0.0,0.0,57.14,28.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.57
1279276354,115311396,testUsername,2022-01-26 16:43:06,6988111565,some text of a tweet,0,0,0,0,False,2996888908,replyUsername,6988111565,0.02193547,7,93.26,92.33,1.0,25.77,7.0,14.29,28.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,14.29,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,14.29,0.0,0.0,0.0,71.43,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.14
6034729784,44143325,testUsername,2022-01-26 10:25:40,6988111565,some text of a tweet,0,1,0,0,False,2996888908,replyUsername,6988111565,0.02054715,7,93.26,92.33,1.0,25.77,7.0,14.29,28.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,14.29,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,14.29,0.0,0.0,0.0,71.43,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.14
772420118,8723307659,testUsername,2022-01-25 23:48:24,6988111565,some text of a tweet,0,0,0,0,False,2996888908,replyUsername,6988111565,0.033246122,7,93.26,92.33,1.0,25.77,7.0,14.29,28.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,14.29,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,14.29,0.0,0.0,0.0,71.43,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.14
3805926132,561795863,testUsername,2022-01-25 05:19:03,6988111565,some text of a tweet,0,0,0,0,False,7849114353,replyUsername,3932641640,0.01721518,11,13.54,18.16,85.21,25.77,11.0,27.27,63.64,45.45,18.18,18.18,18.18,0.0,0.0,0.0,0.0,0.0,0.0,9.09,18.18,0.0,9.09,0.0,27.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,9.09,0.0,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.18,9.09,9.09,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,27.27
5119111118,561795863,testUsername,2022-01-25 05:17:53,6988111565,some text of a tweet,0,0,0,0,False,2382041688,replyUsername,1627079585,0.049212243,24,88.46,89.42,48.89,99.0,12.0,29.17,66.67,29.17,12.5,4.17,0.0,0.0,4.17,0.0,0.0,8.33,4.17,8.33,0.0,4.17,0.0,0.0,4.17,4.17,0.0,0.0,0.0,0.0,12.5,12.5,0.0,0.0,0.0,0.0,12.5,0.0,4.17,0.0,4.17,12.5,0.0,0.0,4.17,4.17,0.0,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,4.17,0.0,0.0,8.33,0.0,0.0,4.17,0.0,20.83,4.17,8.33,8.33,0.0,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.67,0.0,0.0,0.0,0.0,4.17,0.0,0.0,0.0,0.0,0.0,37.5
4259893544,4049537260,testUsername,2022-01-25 04:36:55,6988111565,some text of a tweet,0,0,0,0,False,6026391474,replyUsername,9382171429,0.81344116,18,46.37,99.0,58.07,1.0,18.0,22.22,72.22,33.33,16.67,11.11,0.0,0.0,11.11,0.0,0.0,5.56,0.0,11.11,5.56,5.56,5.56,0.0,11.11,5.56,0.0,5.56,0.0,5.56,11.11,0.0,11.11,0.0,11.11,0.0,22.22,0.0,5.56,0.0,5.56,5.56,0.0,0.0,0.0,5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,22.22,0.0,16.67,5.56,0.0,0.0,0.0,0.0,5.56,0.0,5.56,5.56,0.0,0.0,0.0,0.0,44.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56,0.0,38.89
8064365635,1776763275,testUsername,2022-01-24 19:43:16,6988111565,some text of a tweet,0,1,1,0,False,673334424,replyUsername,9742352092,0.0057962397,22,98.34,67.52,2.4,94.75,11.0,22.73,59.09,27.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,13.64,4.55,4.55,0.0,0.0,4.55,4.55,4.55,0.0,0.0,4.55,4.55,4.55,0.0,0.0,0.0,0.0,9.09,0.0,4.55,0.0,4.55,4.55,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,0.0,4.55,0.0,4.55,0.0,4.55,0.0,4.55,0.0,4.55,0.0,9.09,0.0,0.0,0.0,0.0,0.0,4.55,0.0,4.55,0.0,0.0,0.0,40.91,9.09,4.55,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.73
6121762600,3404181680,testUsername,2022-01-24 16:50:03,6988111565,some text of a tweet,0,0,0,0,False,2608022528,replyUsername,7159238960,0.0090240855,6,93.26,4.8,98.01,25.77,6.0,16.67,66.67,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,16.67,0.0,16.67,16.67,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.67,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
735919566,3350068354,testUsername,2022-01-24 15:15:41,6988111565,some text of a tweet,0,0,0,0,False,2382041688,replyUsername,8763518984,0.022074303,8,11.86,50.0,7.84,25.77,8.0,25.0,75.0,50.0,12.5,12.5,12.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,25.0,0.0,0.0,12.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,12.5,12.5,12.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,37.5
1605612891,6031096171,testUsername,2022-01-24 03:13:12,6988111565,some text of a tweet,0,2,2,0,False,2996888908,replyUsername,6988111565,0.05373499,12,81.63,20.24,23.51,25.77,6.0,16.67,66.67,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,8.33,0.0,8.33,8.33,8.33,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,8.33,0.0,8.33,8.33,0.0,0.0,0.0,0.0,0.0,8.33,8.33,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,8.33,0.0,0.0,16.67,0.0,8.33,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.67,8.33,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,25.0
7931638560,7697987112,testUsername,2022-01-24 02:53:25,6988111565,some text of a tweet,0,0,0,0,False,7697987112,replyUsername,4726010127,0.015063282,19,49.71,50.0,4.05,97.58,6.33,26.32,42.11,31.58,10.53,10.53,10.53,0.0,0.0,0.0,0.0,0.0,0.0,5.26,0.0,5.26,10.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,5.26,0.0,0.0,0.0,0.0,10.53,0.0,5.26,0.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,0.0,0.0,0.0,0.0,5.26,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.37,15.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.58
4726010127,7697987112,testUsername,2022-01-24 02:51:50,6988111565,some text of a tweet,0,1,0,0,False,6677427519,replyUsername,293976569,0.15159425,44,57.84,75.24,5.43,3.73,8.8,29.55,63.64,38.64,11.36,6.82,2.27,0.0,4.55,0.0,0.0,4.55,2.27,9.09,13.64,0.0,2.27,2.27,20.45,2.27,0.0,2.27,2.27,0.0,2.27,0.0,2.27,0.0,2.27,0.0,9.09,2.27,2.27,0.0,2.27,9.09,2.27,0.0,2.27,2.27,0.0,2.27,2.27,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27,2.27,0.0,0.0,0.0,0.0,4.55,13.64,4.55,6.82,0.0,2.27,4.55,2.27,2.27,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.27,6.82,2.27,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,13.64
